bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1892228,3028267,text,35304,text/html,Introduced,https://legiscan.com/TX/text/SB380/id/3028267,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00380I.htm
1892230,3028328,text,9535,text/html,Introduced,https://legiscan.com/TX/text/SB381/id/3028328,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00381I.htm
1892224,3028209,text,7032,text/html,Introduced,https://legiscan.com/TX/text/SB382/id/3028209,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00382I.htm
1892258,3028375,text,13725,text/html,Introduced,https://legiscan.com/TX/text/SB383/id/3028375,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00383I.htm
1892254,3028251,text,8347,text/html,Introduced,https://legiscan.com/TX/text/SB384/id/3028251,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00384I.htm
1892261,3028256,text,10889,text/html,Introduced,https://legiscan.com/TX/text/SB385/id/3028256,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00385I.htm
1892301,3028343,text,5470,text/html,Introduced,https://legiscan.com/TX/text/SB386/id/3028343,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00386I.htm
1892372,3028382,text,17363,text/html,Introduced,https://legiscan.com/TX/text/SB387/id/3028382,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00387I.htm
1892431,3028554,text,38539,text/html,Introduced,https://legiscan.com/TX/text/SB388/id/3028554,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00388I.htm
1892445,3028553,text,43236,text/html,Introduced,https://legiscan.com/TX/text/SB389/id/3028553,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00389I.htm
1892434,3028801,text,11339,text/html,Introduced,https://legiscan.com/TX/text/SB390/id/3028801,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00390I.htm
1892472,3028521,text,5397,text/html,Introduced,https://legiscan.com/TX/text/SB391/id/3028521,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00391I.htm
1892482,3028525,text,15868,text/html,Introduced,https://legiscan.com/TX/text/SB392/id/3028525,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00392I.htm
1892487,3028527,text,12213,text/html,Introduced,https://legiscan.com/TX/text/SB393/id/3028527,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00393I.htm
1892492,3028528,text,6710,text/html,Introduced,https://legiscan.com/TX/text/SB394/id/3028528,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00394I.htm
1892476,3028522,text,8929,text/html,Introduced,https://legiscan.com/TX/text/SB395/id/3028522,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00395I.htm
1892571,3028802,text,8139,text/html,Introduced,https://legiscan.com/TX/text/SB396/id/3028802,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00396I.htm
1892549,3028727,text,9224,text/html,Introduced,https://legiscan.com/TX/text/SB397/id/3028727,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00397I.htm
1892561,3028967,text,11894,text/html,Introduced,https://legiscan.com/TX/text/SB398/id/3028967,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00398I.htm
1892579,3028959,text,31350,text/html,Introduced,https://legiscan.com/TX/text/SB399/id/3028959,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00399I.htm
1892609,3028728,text,12975,text/html,Introduced,https://legiscan.com/TX/text/SB400/id/3028728,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00400I.htm
1892734,3028816,text,36754,text/html,Introduced,https://legiscan.com/TX/text/SB401/id/3028816,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00401I.htm
1892719,3028744,text,9343,text/html,Introduced,https://legiscan.com/TX/text/SB402/id/3028744,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00402I.htm
1892769,3029079,text,8030,text/html,Introduced,https://legiscan.com/TX/text/SB403/id/3029079,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00403I.htm
1892787,3028923,text,22595,text/html,Introduced,https://legiscan.com/TX/text/SB404/id/3028923,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00404I.htm
1892803,3029074,text,14829,text/html,Introduced,https://legiscan.com/TX/text/SB405/id/3029074,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00405I.htm
1892781,3028925,text,18435,text/html,Introduced,https://legiscan.com/TX/text/SB406/id/3028925,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00406I.htm
1892809,3029081,text,6038,text/html,Introduced,https://legiscan.com/TX/text/SB407/id/3029081,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00407I.htm
1892813,3029082,text,70700,text/html,Introduced,https://legiscan.com/TX/text/SB408/id/3029082,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00408I.htm
1892777,3029064,text,6271,text/html,Introduced,https://legiscan.com/TX/text/SB409/id/3029064,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00409I.htm
1892793,3029077,text,11407,text/html,Introduced,https://legiscan.com/TX/text/SB410/id/3029077,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00410I.htm
1892786,3029070,text,38297,text/html,Introduced,https://legiscan.com/TX/text/SB411/id/3029070,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00411I.htm
1892775,3029080,text,9376,text/html,Introduced,https://legiscan.com/TX/text/SB412/id/3029080,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00412I.htm
1892807,3029083,text,8251,text/html,Introduced,https://legiscan.com/TX/text/SB413/id/3029083,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00413I.htm
1892767,3029067,text,8286,text/html,Introduced,https://legiscan.com/TX/text/SB414/id/3029067,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00414I.htm
1892755,3029073,text,9908,text/html,Introduced,https://legiscan.com/TX/text/SB415/id/3029073,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00415I.htm
1892751,3028927,text,7292,text/html,Introduced,https://legiscan.com/TX/text/SB416/id/3028927,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00416I.htm
1892791,3029069,text,7300,text/html,Introduced,https://legiscan.com/TX/text/SB417/id/3029069,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00417I.htm
1892763,3029072,text,8978,text/html,Introduced,https://legiscan.com/TX/text/SB418/id/3029072,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00418I.htm
1892746,3029065,text,6765,text/html,Introduced,https://legiscan.com/TX/text/SB419/id/3029065,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00419I.htm
1892760,3029075,text,9225,text/html,Introduced,https://legiscan.com/TX/text/SB420/id/3029075,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00420I.htm
1892779,3029078,text,9810,text/html,Introduced,https://legiscan.com/TX/text/SB421/id/3029078,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00421I.htm
1892784,3029071,text,16293,text/html,Introduced,https://legiscan.com/TX/text/SB422/id/3029071,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00422I.htm
1892771,3029066,text,13004,text/html,Introduced,https://legiscan.com/TX/text/SB423/id/3029066,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00423I.htm
1892748,3029076,text,6486,text/html,Introduced,https://legiscan.com/TX/text/SB424/id/3029076,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00424I.htm
1892844,3028861,text,53177,text/html,Introduced,https://legiscan.com/TX/text/SB425/id/3028861,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00425I.htm
1892857,3028874,text,8508,text/html,Introduced,https://legiscan.com/TX/text/SB426/id/3028874,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00426I.htm
1892825,3028842,text,12598,text/html,Introduced,https://legiscan.com/TX/text/SB427/id/3028842,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00427I.htm
1892820,3028837,text,22881,text/html,Introduced,https://legiscan.com/TX/text/SB428/id/3028837,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00428I.htm
1892841,3028858,text,9901,text/html,Introduced,https://legiscan.com/TX/text/SB429/id/3028858,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00429I.htm
1892823,3028840,text,40011,text/html,Introduced,https://legiscan.com/TX/text/SB430/id/3028840,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00430I.htm
1892851,3028868,text,2984,text/html,Introduced,https://legiscan.com/TX/text/SB431/id/3028868,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00431I.htm
1892838,3028855,text,31789,text/html,Introduced,https://legiscan.com/TX/text/SB432/id/3028855,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00432I.htm
1892834,3028851,text,11043,text/html,Introduced,https://legiscan.com/TX/text/SB433/id/3028851,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00433I.htm
1892847,3028864,text,32024,text/html,Introduced,https://legiscan.com/TX/text/SB434/id/3028864,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00434I.htm
1892853,3028870,text,13225,text/html,Introduced,https://legiscan.com/TX/text/SB435/id/3028870,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00435I.htm
1892856,3028873,text,13438,text/html,Introduced,https://legiscan.com/TX/text/SB436/id/3028873,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00436I.htm
1892819,3028836,text,17695,text/html,Introduced,https://legiscan.com/TX/text/SB437/id/3028836,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00437I.htm
1892840,3028857,text,11126,text/html,Introduced,https://legiscan.com/TX/text/SB438/id/3028857,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00438I.htm
1892852,3028869,text,17376,text/html,Introduced,https://legiscan.com/TX/text/SB439/id/3028869,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00439I.htm
1892833,3028850,text,35318,text/html,Introduced,https://legiscan.com/TX/text/SB440/id/3028850,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00440I.htm
1892858,3028875,text,33963,text/html,Introduced,https://legiscan.com/TX/text/SB441/id/3028875,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00441I.htm
1892843,3028860,text,21136,text/html,Introduced,https://legiscan.com/TX/text/SB442/id/3028860,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00442I.htm
1892842,3028859,text,59817,text/html,Introduced,https://legiscan.com/TX/text/SB443/id/3028859,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00443I.htm
1892849,3028866,text,27920,text/html,Introduced,https://legiscan.com/TX/text/SB444/id/3028866,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00444I.htm
1892818,3028835,text,4603,text/html,Introduced,https://legiscan.com/TX/text/SB445/id/3028835,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00445I.htm
1892821,3028838,text,6585,text/html,Introduced,https://legiscan.com/TX/text/SB446/id/3028838,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00446I.htm
1892855,3028872,text,5769,text/html,Introduced,https://legiscan.com/TX/text/SB447/id/3028872,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00447I.htm
1892835,3028852,text,8451,text/html,Introduced,https://legiscan.com/TX/text/SB448/id/3028852,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00448I.htm
1892822,3028839,text,13247,text/html,Introduced,https://legiscan.com/TX/text/SB449/id/3028839,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00449I.htm
1892846,3028863,text,11492,text/html,Introduced,https://legiscan.com/TX/text/SB450/id/3028863,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00450I.htm
1892839,3028856,text,13772,text/html,Introduced,https://legiscan.com/TX/text/SB451/id/3028856,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00451I.htm
1892824,3028841,text,5240,text/html,Introduced,https://legiscan.com/TX/text/SB452/id/3028841,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00452I.htm
1892829,3028846,text,31960,text/html,Introduced,https://legiscan.com/TX/text/SB453/id/3028846,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00453I.htm
1892837,3028854,text,20130,text/html,Introduced,https://legiscan.com/TX/text/SB454/id/3028854,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00454I.htm
1892836,3028853,text,7079,text/html,Introduced,https://legiscan.com/TX/text/SB455/id/3028853,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00455I.htm
1892832,3028849,text,9125,text/html,Introduced,https://legiscan.com/TX/text/SB456/id/3028849,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00456I.htm
1892845,3028862,text,50940,text/html,Introduced,https://legiscan.com/TX/text/SB457/id/3028862,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00457I.htm
1893008,3028954,text,16097,text/html,Introduced,https://legiscan.com/TX/text/SB458/id/3028954,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00458I.htm
1892988,3028934,text,398295,text/html,Introduced,https://legiscan.com/TX/text/SB459/id/3028934,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00459I.htm
1892989,3028935,text,8715,text/html,Introduced,https://legiscan.com/TX/text/SB460/id/3028935,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00460I.htm
1893000,3028946,text,14349,text/html,Introduced,https://legiscan.com/TX/text/SB461/id/3028946,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00461I.htm
1892998,3028944,text,7443,text/html,Introduced,https://legiscan.com/TX/text/SB462/id/3028944,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00462I.htm
1892994,3028940,text,8759,text/html,Introduced,https://legiscan.com/TX/text/SB463/id/3028940,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00463I.htm
1892991,3028937,text,7856,text/html,Introduced,https://legiscan.com/TX/text/SB464/id/3028937,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00464I.htm
1893005,3028951,text,74894,text/html,Introduced,https://legiscan.com/TX/text/SB465/id/3028951,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00465I.htm
1892984,3028930,text,6520,text/html,Introduced,https://legiscan.com/TX/text/SB466/id/3028930,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00466I.htm
1892983,3028929,text,23150,text/html,Introduced,https://legiscan.com/TX/text/SB467/id/3028929,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00467I.htm
1893006,3028952,text,9031,text/html,Introduced,https://legiscan.com/TX/text/SB468/id/3028952,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00468I.htm
1893010,3028956,text,18473,text/html,Introduced,https://legiscan.com/TX/text/SB469/id/3028956,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00469I.htm
1893009,3028955,text,49159,text/html,Introduced,https://legiscan.com/TX/text/SB470/id/3028955,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00470I.htm
1893002,3028948,text,32768,text/html,Introduced,https://legiscan.com/TX/text/SB471/id/3028948,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00471I.htm
1893004,3028950,text,9970,text/html,Introduced,https://legiscan.com/TX/text/SB472/id/3028950,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00472I.htm
1893003,3028949,text,12393,text/html,Introduced,https://legiscan.com/TX/text/SB473/id/3028949,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00473I.htm
1892982,3028928,text,7523,text/html,Introduced,https://legiscan.com/TX/text/SB474/id/3028928,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00474I.htm
1892996,3028942,text,25232,text/html,Introduced,https://legiscan.com/TX/text/SB475/id/3028942,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00475I.htm
1892999,3028945,text,17252,text/html,Introduced,https://legiscan.com/TX/text/SB476/id/3028945,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00476I.htm
1893001,3028947,text,38538,text/html,Introduced,https://legiscan.com/TX/text/SB477/id/3028947,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00477I.htm
1893007,3028953,text,116591,text/html,Introduced,https://legiscan.com/TX/text/SB478/id/3028953,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00478I.htm
1892985,3028931,text,63156,text/html,Introduced,https://legiscan.com/TX/text/SB479/id/3028931,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00479I.htm
1893029,3029014,text,5491,text/html,Introduced,https://legiscan.com/TX/text/SB480/id/3029014,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00480I.htm
1893012,3028997,text,39273,text/html,Introduced,https://legiscan.com/TX/text/SB481/id/3028997,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00481I.htm
1893016,3029001,text,44816,text/html,Introduced,https://legiscan.com/TX/text/SB482/id/3029001,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00482I.htm
1893035,3029020,text,15598,text/html,Introduced,https://legiscan.com/TX/text/SB483/id/3029020,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00483I.htm
1893014,3028999,text,12273,text/html,Introduced,https://legiscan.com/TX/text/SB484/id/3028999,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00484I.htm
1893033,3029018,text,15590,text/html,Introduced,https://legiscan.com/TX/text/SB485/id/3029018,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00485I.htm
1893015,3029000,text,9699,text/html,Introduced,https://legiscan.com/TX/text/SB486/id/3029000,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00486I.htm
1893031,3029016,text,7461,text/html,Introduced,https://legiscan.com/TX/text/SB487/id/3029016,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00487I.htm
1893038,3029023,text,71380,text/html,Introduced,https://legiscan.com/TX/text/SB488/id/3029023,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00488I.htm
1893021,3029006,text,24598,text/html,Introduced,https://legiscan.com/TX/text/SB489/id/3029006,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00489I.htm
1893028,3029013,text,12802,text/html,Introduced,https://legiscan.com/TX/text/SB490/id/3029013,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00490I.htm
1893023,3029008,text,37435,text/html,Introduced,https://legiscan.com/TX/text/SB491/id/3029008,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00491I.htm
1893037,3029022,text,18719,text/html,Introduced,https://legiscan.com/TX/text/SB492/id/3029022,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00492I.htm
1893027,3029012,text,25606,text/html,Introduced,https://legiscan.com/TX/text/SB493/id/3029012,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00493I.htm
1893026,3029011,text,21447,text/html,Introduced,https://legiscan.com/TX/text/SB494/id/3029011,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00494I.htm
1893013,3028998,text,31438,text/html,Introduced,https://legiscan.com/TX/text/SB495/id/3028998,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00495I.htm
1893020,3029005,text,4380,text/html,Introduced,https://legiscan.com/TX/text/SB496/id/3029005,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00496I.htm
1893034,3029019,text,32618,text/html,Introduced,https://legiscan.com/TX/text/SB497/id/3029019,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00497I.htm
1893017,3029002,text,251479,text/html,Introduced,https://legiscan.com/TX/text/SB498/id/3029002,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00498I.htm
1893032,3029017,text,4654,text/html,Introduced,https://legiscan.com/TX/text/SB499/id/3029017,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00499I.htm
1893018,3029003,text,14055,text/html,Introduced,https://legiscan.com/TX/text/SB500/id/3029003,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00500I.htm
1893030,3029015,text,42116,text/html,Introduced,https://legiscan.com/TX/text/SB501/id/3029015,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00501I.htm
1893076,3029396,text,48058,text/html,Introduced,https://legiscan.com/TX/text/SB502/id/3029396,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00502I.htm
1893090,3029137,text,29491,text/html,Introduced,https://legiscan.com/TX/text/SB503/id/3029137,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00503I.htm
1893079,3029126,text,14253,text/html,Introduced,https://legiscan.com/TX/text/SB504/id/3029126,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00504I.htm
1893095,3029151,text,33707,text/html,Introduced,https://legiscan.com/TX/text/SB505/id/3029151,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00505I.htm
1893098,3029154,text,47676,text/html,Introduced,https://legiscan.com/TX/text/SB506/id/3029154,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00506I.htm
1893093,3029149,text,14222,text/html,Introduced,https://legiscan.com/TX/text/SB507/id/3029149,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00507I.htm
1893091,3029147,text,9780,text/html,Introduced,https://legiscan.com/TX/text/SB508/id/3029147,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00508I.htm
1893094,3029150,text,5024,text/html,Introduced,https://legiscan.com/TX/text/SB509/id/3029150,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00509I.htm
1893097,3029153,text,8785,text/html,Introduced,https://legiscan.com/TX/text/SB510/id/3029153,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00510I.htm
1893100,3029156,text,6664,text/html,Introduced,https://legiscan.com/TX/text/SB511/id/3029156,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00511I.htm
1893099,3029155,text,11449,text/html,Introduced,https://legiscan.com/TX/text/SB512/id/3029155,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00512I.htm
1893188,3029313,text,81777,text/html,Introduced,https://legiscan.com/TX/text/SB513/id/3029313,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00513I.htm
1893277,3029494,text,7752,text/html,Introduced,https://legiscan.com/TX/text/SB514/id/3029494,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00514I.htm
1893317,3029534,text,5125,text/html,Introduced,https://legiscan.com/TX/text/SB515/id/3029534,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00515I.htm
1893329,3029543,text,5956,text/html,Introduced,https://legiscan.com/TX/text/SB516/id/3029543,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00516I.htm
1893320,3029537,text,33725,text/html,Introduced,https://legiscan.com/TX/text/SB517/id/3029537,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00517I.htm
1893330,3029544,text,22142,text/html,Introduced,https://legiscan.com/TX/text/SB518/id/3029544,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00518I.htm
1893335,3029548,text,10176,text/html,Introduced,https://legiscan.com/TX/text/SB519/id/3029548,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00519I.htm
1893327,3029541,text,18336,text/html,Introduced,https://legiscan.com/TX/text/SB520/id/3029541,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00520I.htm
1893315,3030228,text,32166,text/html,Introduced,https://legiscan.com/TX/text/SB521/id/3030228,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00521I.htm
1893324,3029539,text,21027,text/html,Introduced,https://legiscan.com/TX/text/SB522/id/3029539,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00522I.htm
1894385,3030421,text,13492,text/html,Introduced,https://legiscan.com/TX/text/SB523/id/3030421,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00523I.htm
1894616,3030468,text,5804,text/html,Introduced,https://legiscan.com/TX/text/SB524/id/3030468,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00524I.htm
1894584,3030253,text,9541,text/html,Introduced,https://legiscan.com/TX/text/SB525/id/3030253,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00525I.htm
1894629,3030290,text,11104,text/html,Introduced,https://legiscan.com/TX/text/SB526/id/3030290,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00526I.htm
1894704,3030446,text,20195,text/html,Introduced,https://legiscan.com/TX/text/SB527/id/3030446,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00527I.htm
1894680,3030438,text,23502,text/html,Introduced,https://legiscan.com/TX/text/SB528/id/3030438,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00528I.htm
1894773,3030530,text,5170,text/html,Introduced,https://legiscan.com/TX/text/SB529/id/3030530,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00529I.htm
1894706,3030480,text,31420,text/html,Introduced,https://legiscan.com/TX/text/SB530/id/3030480,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00530I.htm
1894737,3030504,text,16350,text/html,Introduced,https://legiscan.com/TX/text/SB531/id/3030504,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00531I.htm
1894743,3030509,text,4924,text/html,Introduced,https://legiscan.com/TX/text/SB532/id/3030509,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00532I.htm
1894749,3030512,text,6970,text/html,Introduced,https://legiscan.com/TX/text/SB533/id/3030512,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00533I.htm
1894715,3030487,text,12623,text/html,Introduced,https://legiscan.com/TX/text/SB534/id/3030487,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00534I.htm
1894764,3030523,text,18397,text/html,Introduced,https://legiscan.com/TX/text/SB535/id/3030523,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00535I.htm
1894785,3031071,text,20696,text/html,Introduced,https://legiscan.com/TX/text/SB536/id/3031071,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00536I.htm
1894899,3030737,text,56600,text/html,Introduced,https://legiscan.com/TX/text/SB537/id/3030737,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00537I.htm
1894886,3030732,text,32646,text/html,Introduced,https://legiscan.com/TX/text/SB538/id/3030732,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00538I.htm
1894911,3030745,text,5431,text/html,Introduced,https://legiscan.com/TX/text/SB539/id/3030745,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00539I.htm
1894905,3030741,text,6710,text/html,Introduced,https://legiscan.com/TX/text/SB540/id/3030741,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00540I.htm
1894931,3030753,text,46590,text/html,Introduced,https://legiscan.com/TX/text/SB541/id/3030753,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00541I.htm
1894939,3030787,text,8251,text/html,Introduced,https://legiscan.com/TX/text/SB542/id/3030787,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00542I.htm
1894934,3032023,text,18594,text/html,Introduced,https://legiscan.com/TX/text/SB543/id/3032023,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00543I.htm
1894942,3032026,text,15162,text/html,Introduced,https://legiscan.com/TX/text/SB544/id/3032026,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00544I.htm
1894940,3032033,text,17448,text/html,Introduced,https://legiscan.com/TX/text/SB545/id/3032033,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00545I.htm
1894948,3031792,text,10599,text/html,Introduced,https://legiscan.com/TX/text/SB546/id/3031792,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00546I.htm
1894936,3032024,text,17295,text/html,Introduced,https://legiscan.com/TX/text/SB547/id/3032024,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00547I.htm
1894935,3032031,text,5686,text/html,Introduced,https://legiscan.com/TX/text/SB548/id/3032031,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00548I.htm
1894938,3032022,text,13445,text/html,Introduced,https://legiscan.com/TX/text/SB549/id/3032022,https://capitol.texas.gov/tlodocs/89R/billtext/html/SB00549I.htm
